<roll>;<pitch>;<yaw>;<time_to_reach_in_ms>;<optional comment>
11.887;-9.148;-9.148;010;
12.068;-8.909;-8.909;010;
12.244;-8.666;-8.666;010;
12.414;-8.419;-8.419;010;
12.580;-8.169;-8.169;010;
12.741;-7.916;-7.916;010;
12.897;-7.660;-7.660;010;
13.048;-7.400;-7.400;010;
13.193;-7.138;-7.138;010;
13.333;-6.872;-6.872;010;
13.468;-6.604;-6.604;010;
13.597;-6.334;-6.334;010;
13.721;-6.061;-6.061;010;
13.840;-5.785;-5.785;010;
13.953;-5.507;-5.507;010;
14.060;-5.227;-5.227;010;
14.162;-4.945;-4.945;010;
14.258;-4.660;-4.660;010;
14.348;-4.374;-4.374;010;
14.433;-4.087;-4.087;010;
14.511;-3.797;-3.797;010;
14.584;-3.506;-3.506;010;
14.652;-3.214;-3.214;010;
14.713;-2.920;-2.920;010;
14.768;-2.625;-2.625;010;
14.818;-2.329;-2.329;010;
14.862;-2.033;-2.033;010;
14.899;-1.735;-1.735;010;
14.931;-1.437;-1.437;010;
14.957;-1.138;-1.138;010;
14.977;-0.838;-0.838;010;
14.990;-0.539;-0.539;010;
14.998;-0.239;-0.239;010;
15.000;0.061;0.061;010;
14.996;0.361;0.361;010;
14.985;0.661;0.661;010;
14.969;0.960;0.960;010;
14.947;1.260;1.260;010;
14.919;1.558;1.558;010;
14.885;1.856;1.856;010;
14.845;2.154;2.154;010;
14.799;2.450;2.450;010;
14.747;2.746;2.746;010;
14.689;3.040;3.040;010;
14.625;3.333;3.333;010;
14.555;3.625;3.625;010;
14.480;3.915;3.915;010;
14.399;4.204;4.204;010;
14.312;4.491;4.491;010;
14.219;4.776;4.776;010;
14.121;5.060;5.060;010;
14.017;5.341;5.341;010;
13.907;5.621;5.621;010;
13.792;5.898;5.898;010;
13.671;6.172;6.172;010;
13.545;6.444;6.444;010;
13.414;6.714;6.714;010;
13.277;6.981;6.981;010;
13.134;7.245;7.245;010;
12.987;7.506;7.506;010;
12.834;7.764;7.764;010;
12.676;8.019;8.019;010;
12.513;8.271;8.271;010;
12.345;8.520;8.520;010;
12.173;8.765;8.765;010;
11.995;9.007;9.007;010;
11.812;9.245;9.245;010;
11.625;9.479;9.479;010;
11.433;9.710;9.710;010;
11.237;9.937;9.937;010;
11.036;10.159;10.159;010;
10.830;10.378;10.378;010;
10.621;10.593;10.593;010;
10.407;10.803;10.803;010;
10.189;11.009;11.009;010;
9.966;11.210;11.210;010;
9.740;11.407;11.407;010;
9.510;11.600;11.600;010;
9.276;11.788;11.788;010;
9.039;11.971;11.971;010;
8.797;12.149;12.149;010;
8.553;12.323;12.323;010;
8.305;12.491;12.491;010;
8.053;12.655;12.655;010;
7.798;12.813;12.813;010;
7.541;12.967;12.967;010;
7.280;13.115;13.115;010;
7.016;13.258;13.258;010;
6.749;13.396;13.396;010;
6.480;13.528;13.528;010;
6.208;13.655;13.655;010;
5.934;13.776;13.776;010;
5.657;13.892;13.892;010;
5.378;14.003;14.003;010;
5.097;14.107;14.107;010;
4.814;14.206;14.206;010;
4.529;14.300;14.300;010;
4.242;14.388;14.388;010;
3.954;14.470;14.470;010;
3.663;14.546;14.546;010;
3.372;14.616;14.616;010;
3.079;14.681;14.681;010;
2.785;14.739;14.739;010;
2.489;14.792;14.792;010;
2.193;14.839;14.839;010;
1.896;14.880;14.880;010;
1.598;14.915;14.915;010;
1.299;14.944;14.944;010;
1.000;14.967;14.967;010;
0.701;14.984;14.984;010;
0.401;14.995;14.995;010;
0.101;15.000;15.000;010;
-0.199;14.999;14.999;010;
-0.499;14.992;14.992;010;
-0.799;14.979;14.979;010;
-1.098;14.960;14.960;010;
-1.397;14.935;14.935;010;
-1.696;14.904;14.904;010;
-1.993;14.867;14.867;010;
-2.290;14.824;14.824;010;
-2.586;14.775;14.775;010;
-2.881;14.721;14.721;010;
-3.175;14.660;14.660;010;
-3.468;14.594;14.594;010;
-3.759;14.521;14.521;010;
-4.048;14.443;14.443;010;
-4.336;14.360;14.360;010;
-4.623;14.270;14.270;010;
-4.907;14.175;14.175;010;
-5.190;14.074;14.074;010;
-5.470;13.967;13.967;010;
-5.748;13.855;13.855;010;
-6.024;13.737;13.737;010;
-6.298;13.614;13.614;010;
-6.569;13.485;13.485;010;
-6.837;13.351;13.351;010;
-7.103;13.212;13.212;010;
-7.366;13.067;13.067;010;
-7.625;12.917;12.917;010;
-7.882;12.762;12.762;010;
-8.136;12.602;12.602;010;
-8.386;12.437;12.437;010;
-8.633;12.266;12.266;010;
-8.877;12.091;12.091;010;
-9.117;11.911;11.911;010;
-9.353;11.727;11.727;010;
-9.586;11.537;11.537;010;
-9.815;11.343;11.343;010;
-10.040;11.145;11.145;010;
-10.260;10.942;10.942;010;
-10.477;10.734;10.734;010;
-10.690;10.523;10.523;010;
-10.898;10.307;10.307;010;
-11.102;10.087;10.087;010;
-11.302;9.863;9.863;010;
-11.497;9.635;9.635;010;
-11.687;9.403;9.403;010;
-11.873;9.167;9.167;010;
-12.054;8.928;8.928;010;
-12.230;8.685;8.685;010;
-12.401;8.439;8.439;010;
-12.567;8.189;8.189;010;
-12.729;7.936;7.936;010;
-12.885;7.680;7.680;010;
-13.036;7.421;7.421;010;
-13.182;7.159;7.159;010;
-13.322;6.894;6.894;010;
-13.457;6.626;6.626;010;
-13.587;6.355;6.355;010;
-13.711;6.082;6.082;010;
-13.830;5.807;5.807;010;
-13.944;5.529;5.529;010;
-14.052;5.249;5.249;010;
-14.154;4.967;4.967;010;
-14.250;4.683;4.683;010;
-14.341;4.397;4.397;010;
-14.426;4.110;4.110;010;
-14.505;3.820;3.820;010;
-14.579;3.529;3.529;010;
-14.647;3.237;3.237;010;
-14.708;2.944;2.944;010;
-14.764;2.649;2.649;010;
-14.814;2.353;2.353;010;
-14.858;2.056;2.056;010;
-14.897;1.759;1.759;010;
-14.929;1.460;1.460;010;
-14.955;1.162;1.162;010;
-14.975;0.862;0.862;010;
-14.989;0.563;0.563;010;
-14.998;0.263;0.263;010;
-15.000;-0.037;-0.037;010;
-14.996;-0.337;-0.337;010;
-14.986;-0.637;-0.637;010;
-14.971;-0.937;-0.937;010;
-14.949;-1.236;-1.236;010;
-14.921;-1.535;-1.535;010;
-14.888;-1.833;-1.833;010;
-14.848;-2.130;-2.130;010;
-14.802;-2.427;-2.427;010;
-14.751;-2.722;-2.722;010;
-14.694;-3.017;-3.017;010;
-14.630;-3.310;-3.310;010;
-14.561;-3.602;-3.602;010;
-14.486;-3.892;-3.892;010;
-14.406;-4.181;-4.181;010;
-14.319;-4.468;-4.468;010;
-14.227;-4.754;-4.754;010;
-14.129;-5.037;-5.037;010;
-14.025;-5.319;-5.319;010;
-13.916;-5.598;-5.598;010;
-13.801;-5.876;-5.876;010;
-13.681;-6.150;-6.150;010;
-13.555;-6.423;-6.423;010;
-13.424;-6.693;-6.693;010;
-13.288;-6.960;-6.960;010;
-13.146;-7.224;-7.224;010;
-12.999;-7.485;-7.485;010;
-12.846;-7.744;-7.744;010;
-12.689;-7.999;-7.999;010;
-12.527;-8.251;-8.251;010;
-12.359;-8.500;-8.500;010;
-12.187;-8.746;-8.746;010;
-12.009;-8.988;-8.988;010;
-11.827;-9.226;-9.226;010;
-11.640;-9.461;-9.461;010;
-11.449;-9.692;-9.692;010;
-11.253;-9.919;-9.919;010;
-11.052;-10.142;-10.142;010;
-10.847;-10.361;-10.361;010;
-10.637;-10.576;-10.576;010;
-10.424;-10.786;-10.786;010;
-10.206;-10.993;-10.993;010;
-9.984;-11.194;-11.194;010;
-9.758;-11.392;-11.392;010;
-9.529;-11.585;-11.585;010;
-9.295;-11.773;-11.773;010;
-9.058;-11.957;-11.957;010;
-8.817;-12.135;-12.135;010;
-8.572;-12.309;-12.309;010;
-8.324;-12.478;-12.478;010;
-8.073;-12.642;-12.642;010;
-7.819;-12.801;-12.801;010;
-7.561;-12.955;-12.955;010;
-7.301;-13.103;-13.103;010;
-7.037;-13.247;-13.247;010;
-6.771;-13.385;-13.385;010;
-6.502;-13.518;-13.518;010;
-6.230;-13.645;-13.645;010;
-5.956;-13.767;-13.767;010;
-5.679;-13.883;-13.883;010;
-5.401;-13.994;-13.994;010;
-5.120;-14.099;-14.099;010;
-4.837;-14.199;-14.199;010;
-4.552;-14.293;-14.293;010;
-4.265;-14.381;-14.381;010;
-3.977;-14.463;-14.463;010;
-3.687;-14.540;-14.540;010;
-3.395;-14.611;-14.611;010;
-3.102;-14.676;-14.676;010;
-2.808;-14.735;-14.735;010;
-2.513;-14.788;-14.788;010;
-2.217;-14.835;-14.835;010;
-1.919;-14.877;-14.877;010;
-1.622;-14.912;-14.912;010;
-1.323;-14.942;-14.942;010;
-1.024;-14.965;-14.965;010;
-0.724;-14.982;-14.982;010;
-0.425;-14.994;-14.994;010;
-0.125;-14.999;-14.999;010;
0.175;-14.999;-14.999;010;
0.475;-14.992;-14.992;010;
0.775;-14.980;-14.980;010;
1.074;-14.961;-14.961;010;
1.373;-14.937;-14.937;010;
1.672;-14.907;-14.907;010;
1.970;-14.870;-14.870;010;
2.267;-14.828;-14.828;010;
2.563;-14.779;-14.779;010;
2.858;-14.725;-14.725;010;
3.152;-14.665;-14.665;010;
3.444;-14.599;-14.599;010;
3.736;-14.527;-14.527;010;
4.025;-14.450;-14.450;010;
4.313;-14.366;-14.366;010;
4.600;-14.277;-14.277;010;
4.885;-14.182;-14.182;010;
5.167;-14.082;-14.082;010;
5.448;-13.976;-13.976;010;
5.726;-13.864;-13.864;010;
6.002;-13.747;-13.747;010;
6.276;-13.624;-13.624;010;
6.547;-13.496;-13.496;010;
6.816;-13.362;-13.362;010;
7.082;-13.223;-13.223;010;
7.345;-13.079;-13.079;010;
7.605;-12.929;-12.929;010;
7.862;-12.775;-12.775;010;
8.116;-12.615;-12.615;010;
8.366;-12.450;-12.450;010;
8.614;-12.280;-12.280;010;
8.858;-12.106;-12.106;010;
9.098;-11.926;-11.926;010;
9.335;-11.742;-11.742;010;
9.568;-11.553;-11.553;010;
9.797;-11.359;-11.359;010;
10.022;-11.161;-11.161;010;
10.243;-10.958;-10.958;010;
10.460;-10.751;-10.751;010;
10.673;-10.540;-10.540;010;
10.882;-10.324;-10.324;010;
11.086;-10.104;-10.104;010;
11.286;-9.881;-9.881;010;
11.481;-9.653;-9.653;010;
11.672;-9.422;-9.422;010;
11.858;-9.186;-9.186;010;
12.039;-8.947;-8.947;010;
12.216;-8.705;-8.705;010;
12.388;-8.459;-8.459;010;
12.554;-8.209;-8.209;010;
12.716;-7.957;-7.957;010;
12.872;-7.701;-7.701;010;
13.024;-7.442;-7.442;010;
13.170;-7.180;-7.180;010;
13.311;-6.915;-6.915;010;
13.447;-6.647;-6.647;010;
13.577;-6.377;-6.377;010;
13.702;-6.104;-6.104;010;
13.821;-5.829;-5.829;010;
13.935;-5.551;-5.551;010;
14.043;-5.272;-5.272;010;
14.146;-4.990;-4.990;010;
14.243;-4.706;-4.706;010;
14.334;-4.420;-4.420;010;
14.420;-4.133;-4.133;010;
14.499;-3.843;-3.843;010;
14.573;-3.553;-3.553;010;
14.641;-3.260;-3.260;010;
14.704;-2.967;-2.967;010;
14.760;-2.672;-2.672;010;
14.811;-2.377;-2.377;010;
14.855;-2.080;-2.080;010;
14.894;-1.782;-1.782;010;
14.926;-1.484;-1.484;010;
14.953;-1.185;-1.185;010;
14.974;-0.886;-0.886;010;
14.989;-0.587;-0.587;010;
14.997;-0.287;-0.287;010;
15.000;0.013;0.013;010;
14.997;0.313;0.313;010;
14.987;0.613;0.613;010;
14.972;0.913;0.913;010;
14.951;1.212;1.212;010;
14.924;1.511;1.511;010;
14.891;1.809;1.809;010;
14.851;2.106;2.106;010;
14.806;2.403;2.403;010;
14.755;2.699;2.699;010;
14.698;2.993;2.993;010;
14.636;3.286;3.286;010;
14.567;3.578;3.578;010;
14.492;3.869;3.869;010;
14.412;4.158;4.158;010;
14.326;4.446;4.446;010;
14.234;4.731;4.731;010;
14.137;5.015;5.015;010;
14.034;5.297;5.297;010;
13.925;5.576;5.576;010;
13.811;5.854;5.854;010;
13.691;6.129;6.129;010;
13.566;6.401;6.401;010;
13.435;6.671;6.671;010;
13.299;6.939;6.939;010;
13.157;7.203;7.203;010;
13.011;7.465;7.465;010;
12.859;7.723;7.723;010;
12.702;7.979;7.979;010;
12.540;8.231;8.231;010;
12.373;8.481;8.481;010;
12.200;8.726;8.726;010;
12.023;8.969;8.969;010;
11.842;9.207;9.207;010;
11.655;9.442;9.442;010;
11.464;9.673;9.673;010;
11.268;9.901;9.901;010;
11.068;10.124;10.124;010;
10.863;10.343;10.343;010;
10.654;10.559;10.559;010;
10.441;10.770;10.770;010;
10.224;10.976;10.976;010;
10.002;11.179;11.179;010;
9.776;11.376;11.376;010;
9.547;11.570;11.570;010;
9.314;11.758;11.758;010;
9.077;11.942;11.942;010;
8.836;12.121;12.121;010;
8.592;12.296;12.296;010;
8.344;12.465;12.465;010;
8.093;12.629;12.629;010;
7.839;12.789;12.789;010;
7.582;12.943;12.943;010;
7.321;13.092;13.092;010;
7.058;13.236;13.236;010;
6.792;13.374;13.374;010;
6.523;13.507;13.507;010;
6.252;13.635;13.635;010;
5.978;13.757;13.757;010;
5.702;13.874;13.874;010;
5.423;13.985;13.985;010;
5.142;14.091;14.091;010;
4.859;14.191;14.191;010;
4.575;14.285;14.285;010;
4.288;14.374;14.374;010;
4.000;14.457;14.457;010;
3.710;14.534;14.534;010;
3.418;14.605;14.605;010;
3.126;14.671;14.671;010;
2.832;14.730;14.730;010;
2.536;14.784;14.784;010;
2.240;14.832;14.832;010;
1.943;14.874;14.874;010;
1.645;14.909;14.909;010;
1.347;14.939;14.939;010;
1.048;14.963;14.963;010;
0.748;14.981;14.981;010;
0.449;14.993;14.993;010;
0.149;14.999;14.999;010;
-0.151;14.999;14.999;010;
-0.451;14.993;14.993;010;
-0.751;14.981;14.981;010;
-1.051;14.963;14.963;010;
-1.350;14.939;14.939;010;
-1.648;14.909;14.909;010;
-1.946;14.873;14.873;010;
-2.243;14.831;14.831;010;
-2.539;14.784;14.784;010;
-2.834;14.730;14.730;010;
-3.128;14.670;14.670;010;
-3.421;14.605;14.605;010;
-3.712;14.533;14.533;010;
-4.002;14.456;14.456;010;
-4.291;14.373;14.373;010;
-4.577;14.285;14.285;010;
-4.862;14.190;14.190;010;
-5.145;14.090;14.090;010;
-5.426;13.984;13.984;010;
-5.704;13.873;13.873;010;
-5.980;13.756;13.756;010;
-6.254;13.634;13.634;010;
-6.526;13.506;13.506;010;
-6.795;13.373;13.373;010;
-7.061;13.234;13.234;010;
-7.324;13.090;13.090;010;
-7.584;12.941;12.941;010;
-7.841;12.787;12.787;010;
-8.096;12.628;12.628;010;
-8.347;12.463;12.463;010;
-8.594;12.294;12.294;010;
-8.838;12.120;12.120;010;
-9.079;11.940;11.940;010;
-9.316;11.756;11.756;010;
-9.549;11.568;11.568;010;
-9.779;11.375;11.375;010;
-10.004;11.177;11.177;010;
-10.226;10.974;10.974;010;
-10.443;10.768;10.768;010;
-10.656;10.557;10.557;010;
-10.865;10.341;10.341;010;
-11.070;10.122;10.122;010;
-11.270;9.899;9.899;010;
-11.466;9.671;9.671;010;
-11.657;9.440;9.440;010;
-11.843;9.205;9.205;010;
-12.025;8.966;8.966;010;
-12.202;8.724;8.724;010;
-12.374;8.478;8.478;010;
-12.541;8.229;8.229;010;
-12.703;7.977;7.977;010;
-12.860;7.721;7.721;010;
-13.012;7.462;7.462;010;
-13.159;7.201;7.201;010;
-13.300;6.936;6.936;010;
-13.436;6.669;6.669;010;
-13.567;6.399;6.399;010;
-13.692;6.126;6.126;010;
-13.812;5.851;5.851;010;
-13.926;5.574;5.574;010;
-14.035;5.294;5.294;010;
-14.138;5.012;5.012;010;
-14.235;4.729;4.729;010;
-14.327;4.443;4.443;010;
-14.413;4.155;4.155;010;
-14.493;3.866;3.866;010;
-14.568;3.576;3.576;010;
-14.636;3.284;3.284;010;
-14.699;2.990;2.990;010;
-14.756;2.696;2.696;010;
-14.807;2.400;2.400;010;
-14.852;2.104;2.104;010;
-14.891;1.806;1.806;010;
-14.924;1.508;1.508;010;
-14.951;1.209;1.209;010;
-14.972;0.910;0.910;010;
-14.988;0.610;0.610;010;
-14.997;0.311;0.311;010;
-15.000;0.011;0.011;010;
-14.997;-0.289;-0.289;010;
-14.988;-0.589;-0.589;010;
-14.974;-0.889;-0.889;010;
-14.953;-1.188;-1.188;010;
-14.926;-1.487;-1.487;010;
-14.893;-1.785;-1.785;010;
-14.855;-2.083;-2.083;010;
-14.810;-2.379;-2.379;010;
-14.760;-2.675;-2.675;010;
-14.703;-2.970;-2.970;010;
-14.641;-3.263;-3.263;010;
-14.573;-3.555;-3.555;010;
-14.499;-3.846;-3.846;010;
-14.419;-4.135;-4.135;010;
-14.333;-4.423;-4.423;010;
-14.242;-4.708;-4.708;010;
-14.145;-4.992;-4.992;010;
-14.042;-5.274;-5.274;010;
-13.934;-5.554;-5.554;010;
-13.820;-5.832;-5.832;010;
-13.701;-6.107;-6.107;010;
-13.576;-6.380;-6.380;010;
-13.445;-6.650;-6.650;010;
-13.310;-6.917;-6.917;010;
-13.169;-7.182;-7.182;010;
-13.023;-7.444;-7.444;010;
-12.871;-7.703;-7.703;010;
-12.714;-7.959;-7.959;010;
-12.556;-8.212;-8.212;010;
-12.398;-8.463;-8.463;010;
-12.241;-8.712;-8.712;010;
-12.085;-8.958;-8.958;010;
-11.931;-9.203;-9.203;010;
-11.777;-9.445;-9.445;010;
-11.624;-9.685;-9.685;010;
-11.472;-9.923;-9.923;010;
-11.321;-10.158;-10.158;010;
-11.171;-10.392;-10.392;010;
-11.021;-10.623;-10.623;010;
-10.873;-10.852;-10.852;010;
-10.726;-11.079;-11.079;010;
-10.580;-11.304;-11.304;010;
-10.434;-11.527;-11.527;010;
-10.290;-11.747;-11.747;010;
-10.146;-11.966;-11.966;010;
-10.004;-12.182;-12.182;010;
-9.862;-12.397;-12.397;010;
-9.721;-12.609;-12.609;010;
-9.581;-12.819;-12.819;010;
-9.442;-13.027;-13.027;010;
-9.304;-13.233;-13.233;010;
-9.167;-13.437;-13.437;010;
-9.031;-13.639;-13.639;010;
-8.896;-13.838;-13.838;010;
-8.761;-14.036;-14.036;010;
-8.628;-14.232;-14.232;010;
-8.495;-14.425;-14.425;010;
-8.363;-14.617;-14.617;010;
-8.232;-14.807;-14.807;010;
-8.102;-14.994;-14.994;010;
-7.973;-15.180;-15.180;010;
-7.845;-15.363;-15.363;010;
-7.718;-15.545;-15.545;010;
-7.591;-15.725;-15.725;010;
-7.466;-15.902;-15.902;010;
-7.341;-16.078;-16.078;010;
-7.217;-16.252;-16.252;010;
-7.094;-16.423;-16.423;010;
-6.972;-16.593;-16.593;010;
-6.851;-16.761;-16.761;010;
-6.731;-16.927;-16.927;010;
-6.611;-17.091;-17.091;010;
-6.492;-17.253;-17.253;010;
-6.375;-17.413;-17.413;010;
-6.258;-17.571;-17.571;010;
-6.141;-17.728;-17.728;010;
-6.026;-17.882;-17.882;010;
-5.912;-18.035;-18.035;010;
-5.798;-18.185;-18.185;010;
-5.685;-18.334;-18.334;010;
-5.573;-18.481;-18.481;010;
-5.462;-18.626;-18.626;010;
-5.352;-18.769;-18.769;010;
-5.243;-18.911;-18.911;010;
-5.134;-19.050;-19.050;010;
-5.026;-19.188;-19.188;010;
-4.919;-19.324;-19.324;010;
-4.813;-19.458;-19.458;010;
-4.708;-19.590;-19.590;010;
-4.603;-19.720;-19.720;010;
-4.499;-19.849;-19.849;010;
-4.397;-19.976;-19.976;010;
-4.294;-20.101;-20.101;010;
-4.193;-20.224;-20.224;010;
-4.093;-20.346;-20.346;010;
-3.993;-20.465;-20.465;010;
-3.894;-20.583;-20.583;010;
-3.796;-20.700;-20.700;010;
-3.698;-20.814;-20.814;010;
-3.602;-20.927;-20.927;010;
-3.506;-21.038;-21.038;010;
-3.411;-21.147;-21.147;010;
-3.317;-21.255;-21.255;010;
-3.223;-21.360;-21.360;010;
-3.130;-21.465;-21.465;010;
-3.039;-21.567;-21.567;010;
-2.947;-21.668;-21.668;010;
-2.857;-21.767;-21.767;010;
-2.767;-21.864;-21.864;010;
-2.678;-21.960;-21.960;010;
-2.590;-22.054;-22.054;010;
-2.503;-22.147;-22.147;010;
-2.416;-22.237;-22.237;010;
-2.330;-22.326;-22.326;010;
-2.245;-22.414;-22.414;010;
-2.161;-22.500;-22.500;010;
-2.077;-22.584;-22.584;010;
-1.994;-22.667;-22.667;010;
-1.912;-22.748;-22.748;010;
-1.830;-22.827;-22.827;010;
-1.750;-22.905;-22.905;010;
-1.670;-22.981;-22.981;010;
-1.590;-23.056;-23.056;010;
-1.512;-23.129;-23.129;010;
-1.434;-23.200;-23.200;010;
-1.357;-23.270;-23.270;010;
-1.281;-23.339;-23.339;010;
-1.205;-23.406;-23.406;010;
-1.130;-23.471;-23.471;010;
-1.056;-23.535;-23.535;010;
-0.982;-23.597;-23.597;010;
-0.909;-23.658;-23.658;010;
-0.837;-23.717;-23.717;010;
-0.765;-23.775;-23.775;010;
-0.695;-23.831;-23.831;010;
-0.624;-23.886;-23.886;010;
-0.555;-23.939;-23.939;010;
-0.486;-23.991;-23.991;010;
-0.418;-24.041;-24.041;010;
-0.351;-24.090;-24.090;010;
-0.284;-24.137;-24.137;010;
-0.218;-24.183;-24.183;010;
-0.153;-24.228;-24.228;010;
-0.088;-24.271;-24.271;010;
-0.024;-24.312;-24.312;010;
0.039;-24.353;-24.353;010;
0.102;-24.391;-24.391;010;
0.164;-24.429;-24.429;010;
0.225;-24.465;-24.465;010;
0.286;-24.499;-24.499;010;
0.346;-24.533;-24.533;010;
0.406;-24.564;-24.564;010;
0.464;-24.595;-24.595;010;
0.522;-24.624;-24.624;010;
0.580;-24.652;-24.652;010;
0.637;-24.678;-24.678;010;
0.693;-24.703;-24.703;010;
0.749;-24.727;-24.727;010;
0.804;-24.749;-24.749;010;
0.858;-24.770;-24.770;010;
0.912;-24.790;-24.790;010;
0.965;-24.808;-24.808;010;
1.017;-24.825;-24.825;010;
1.069;-24.841;-24.841;010;
1.120;-24.856;-24.856;010;
1.171;-24.869;-24.869;010;
1.221;-24.881;-24.881;010;
1.270;-24.892;-24.892;010;
1.319;-24.901;-24.901;010;
1.367;-24.909;-24.909;010;
1.415;-24.916;-24.916;010;
1.462;-24.922;-24.922;010;
1.508;-24.926;-24.926;010;
1.554;-24.929;-24.929;010;
1.599;-24.931;-24.931;010;
1.644;-24.932;-24.932;010;
1.688;-24.932;-24.932;010;
1.731;-24.930;-24.930;010;
1.774;-24.927;-24.927;010;
1.817;-24.923;-24.923;010;
1.858;-24.918;-24.918;010;
1.900;-24.911;-24.911;010;
1.940;-24.904;-24.904;010;
1.980;-24.895;-24.895;010;
2.020;-24.885;-24.885;010;
2.059;-24.874;-24.874;010;
2.097;-24.862;-24.862;010;
2.135;-24.849;-24.849;010;
2.172;-24.834;-24.834;010;
2.209;-24.819;-24.819;010;
2.245;-24.802;-24.802;010;
2.280;-24.784;-24.784;010;
2.316;-24.766;-24.766;010;
2.350;-24.746;-24.746;010;
2.384;-24.725;-24.725;010;
2.418;-24.702;-24.702;010;
2.450;-24.679;-24.679;010;
2.483;-24.655;-24.655;010;
2.515;-24.630;-24.630;010;
2.546;-24.603;-24.603;010;
2.577;-24.576;-24.576;010;
2.607;-24.547;-24.547;010;
2.637;-24.518;-24.518;010;
2.666;-24.487;-24.487;010;
2.695;-24.456;-24.456;010;
2.723;-24.423;-24.423;010;
2.751;-24.390;-24.390;010;
2.778;-24.355;-24.355;010;
2.805;-24.320;-24.320;010;
2.831;-24.283;-24.283;010;
2.857;-24.246;-24.246;010;
2.882;-24.207;-24.207;010;
2.907;-24.168;-24.168;010;
2.931;-24.128;-24.128;010;
2.955;-24.086;-24.086;010;
2.979;-24.044;-24.044;010;
3.001;-24.001;-24.001;010;
3.024;-23.957;-23.957;010;
3.046;-23.912;-23.912;010;
3.067;-23.866;-23.866;010;
3.088;-23.819;-23.819;010;
3.109;-23.771;-23.771;010;
3.129;-23.723;-23.723;010;
3.148;-23.673;-23.673;010;
3.167;-23.623;-23.623;010;
3.186;-23.571;-23.571;010;
3.204;-23.519;-23.519;010;
3.222;-23.466;-23.466;010;
3.239;-23.412;-23.412;010;
3.256;-23.358;-23.358;010;
3.272;-23.302;-23.302;010;
3.288;-23.246;-23.246;010;
3.304;-23.188;-23.188;010;
3.319;-23.130;-23.130;010;
3.334;-23.072;-23.072;010;
3.348;-23.012;-23.012;010;
3.362;-22.952;-22.952;010;
3.375;-22.890;-22.890;010;
3.388;-22.828;-22.828;010;
3.400;-22.766;-22.766;010;
3.413;-22.702;-22.702;010;
3.424;-22.638;-22.638;010;
3.436;-22.573;-22.573;010;
3.446;-22.507;-22.507;010;
3.457;-22.440;-22.440;010;
3.467;-22.373;-22.373;010;
3.477;-22.305;-22.305;010;
3.486;-22.236;-22.236;010;
3.495;-22.167;-22.167;010;
3.503;-22.097;-22.097;010;
3.511;-22.026;-22.026;010;
3.519;-21.954;-21.954;010;
3.526;-21.882;-21.882;010;
3.533;-21.809;-21.809;010;
3.540;-21.735;-21.735;010;
3.546;-21.661;-21.661;010;
3.552;-21.586;-21.586;010;
3.557;-21.511;-21.511;010;
3.562;-21.434;-21.434;010;
3.567;-21.357;-21.357;010;
3.571;-21.280;-21.280;010;
3.575;-21.202;-21.202;010;
3.579;-21.123;-21.123;010;
3.582;-21.044;-21.044;010;
3.585;-20.964;-20.964;010;
3.587;-20.883;-20.883;010;
3.590;-20.802;-20.802;010;
3.591;-20.720;-20.720;010;
3.593;-20.638;-20.638;010;
3.594;-20.555;-20.555;010;
3.595;-20.472;-20.472;010;
3.595;-20.388;-20.388;010;
3.596;-20.303;-20.303;010;
3.595;-20.218;-20.218;010;
3.595;-20.132;-20.132;010;
3.594;-20.046;-20.046;010;
3.593;-19.960;-19.960;010;
3.591;-19.872;-19.872;010;
3.590;-19.785;-19.785;010;
3.587;-19.697;-19.697;010;
3.585;-19.608;-19.608;010;
3.582;-19.519;-19.519;010;
3.579;-19.429;-19.429;010;
3.576;-19.339;-19.339;010;
3.572;-19.248;-19.248;010;
3.568;-19.157;-19.157;010;
3.564;-19.066;-19.066;010;
3.559;-18.974;-18.974;010;
3.554;-18.881;-18.881;010;
3.549;-18.788;-18.788;010;
3.544;-18.695;-18.695;010;
3.538;-18.601;-18.601;010;
3.532;-18.507;-18.507;010;
3.526;-18.413;-18.413;010;
3.519;-18.318;-18.318;010;
3.513;-18.223;-18.223;010;
3.505;-18.127;-18.127;010;
3.498;-18.031;-18.031;010;
3.490;-17.935;-17.935;010;
3.483;-17.838;-17.838;010;
3.474;-17.741;-17.741;010;
3.466;-17.643;-17.643;010;
3.457;-17.545;-17.545;010;
